Timestamp,Agent,Episode,Score,Steps,Memory
2025-12-18 17:28:39,PhysicsMaze,RELATIVITY,46,570,190,True
2025-12-18 17:28:40,PhysicsMaze,RELATIVITY,47,340,40,True
2025-12-18 17:28:40,PhysicsMaze,RELATIVITY,48,120,60,True
2025-12-18 17:28:40,PhysicsMaze,RELATIVITY,49,380,50,True
2025-12-18 17:28:40,PhysicsMaze,RELATIVITY,50,60,35,True
2025-12-18 17:28:41,PhysicsMaze,RELATIVITY,51,290,60,True
2025-12-18 17:28:41,QUANTUM,29,10,8,True
2025-12-18 17:28:42,PhysicsMaze,RELATIVITY,52,90,200,True
2025-12-18 17:28:42,PhysicsMaze,RELATIVITY,53,370,55,True
2025-12-18 17:28:43,PhysicsMaze,RELATIVITY,54,630,80,True
2025-12-18 17:28:43,PhysicsMaze,RELATIVITY,55,560,80,True
2025-12-18 17:28:43,PhysicsMaze,RELATIVITY,56,160,35,True
2025-12-18 17:28:44,PhysicsMaze,RELATIVITY,57,810,200,True
2025-12-18 17:28:45,PhysicsMaze,RELATIVITY,58,520,200,True
2025-12-18 17:28:45,PhysicsMaze,RELATIVITY,59,520,65,True
2025-12-18 17:28:46,PhysicsMaze,RELATIVITY,60,390,75,True
2025-12-18 17:28:46,PhysicsMaze,RELATIVITY,61,830,120,True
2025-12-18 17:28:46,PhysicsMaze,RELATIVITY,62,30,30,True
2025-12-18 17:28:48,PhysicsMaze,RELATIVITY,63,190,200,True
2025-12-18 17:28:48,PhysicsMaze,RELATIVITY,64,450,45,True
2025-12-18 17:28:48,PhysicsMaze,RELATIVITY,65,370,40,True
2025-12-18 17:28:48,PhysicsMaze,RELATIVITY,66,270,50,True
2025-12-18 17:28:48,PhysicsMaze,RELATIVITY,67,620,50,True
2025-12-18 17:28:49,PhysicsMaze,RELATIVITY,68,1050,200,True
2025-12-18 17:28:50,PhysicsMaze,RELATIVITY,69,290,40,True
2025-12-18 17:28:50,PhysicsMaze,RELATIVITY,70,630,155,True
2025-12-18 17:28:51,PhysicsMaze,RELATIVITY,71,30,200,True
2025-12-18 17:28:52,PhysicsMaze,RELATIVITY,72,50,80,True
2025-12-18 17:28:54,PhysicsMaze,RELATIVITY,73,480,200,True
2025-12-18 17:28:54,PhysicsMaze,RELATIVITY,74,550,75,True
2025-12-18 17:28:54,PhysicsMaze,RELATIVITY,75,460,60,True
2025-12-18 17:28:54,PhysicsMaze,RELATIVITY,76,240,45,True
2025-12-18 17:28:55,PhysicsMaze,RELATIVITY,77,380,200,True
2025-12-18 17:28:56,PhysicsMaze,RELATIVITY,78,120,200,True
2025-12-18 17:28:58,PhysicsMaze,RELATIVITY,79,190,195,True
2025-12-18 17:28:58,PhysicsMaze,RELATIVITY,80,190,30,True
2025-12-18 17:28:58,PhysicsMaze,RELATIVITY,81,240,35,True
2025-12-18 17:28:58,PhysicsMaze,RELATIVITY,82,290,45,True
2025-12-18 17:28:59,PhysicsMaze,RELATIVITY,83,120,75,True
2025-12-18 17:28:59,PhysicsMaze,RELATIVITY,84,170,65,True
2025-12-18 17:29:00,PhysicsMaze,RELATIVITY,85,200,50,True
2025-12-18 17:29:00,PhysicsMaze,RELATIVITY,86,450,65,True
2025-12-18 17:29:00,PhysicsMaze,RELATIVITY,87,70,75,True
2025-12-18 17:29:01,PhysicsMaze,RELATIVITY,88,20,35,True
2025-12-18 17:29:01,PhysicsMaze,RELATIVITY,89,350,45,True
2025-12-18 17:29:01,PhysicsMaze,RELATIVITY,90,370,50,True
2025-12-18 17:29:01,PhysicsMaze,RELATIVITY,91,520,60,True
2025-12-18 17:29:01,PhysicsMaze,RELATIVITY,92,50,55,True
2025-12-18 17:29:02,PhysicsMaze,RELATIVITY,93,120,50,True
2025-12-18 17:29:02,PhysicsMaze,RELATIVITY,94,330,80,True
2025-12-18 17:29:04,PhysicsMaze,RELATIVITY,95,30,200,True
2025-12-18 17:29:04,PhysicsMaze,RELATIVITY,96,410,60,True
2025-12-18 17:29:04,PhysicsMaze,RELATIVITY,97,270,60,True
2025-12-18 17:29:05,PhysicsMaze,RELATIVITY,98,170,65,True
2025-12-18 17:29:05,PhysicsMaze,RELATIVITY,99,70,25,True
2025-12-18 17:29:05,PhysicsMaze,RELATIVITY,100,120,45,True
2025-12-18 17:29:05,PhysicsMaze,INFORMATION,1,90,75,True
2025-12-18 17:29:05,PhysicsMaze,INFORMATION,2,410,50,True
2025-12-18 17:29:07,PhysicsMaze,INFORMATION,3,340,200,True
2025-12-18 17:29:07,PhysicsMaze,INFORMATION,4,180,80,True
2025-12-18 17:29:07,PhysicsMaze,INFORMATION,5,200,35,True
2025-12-18 17:29:08,PhysicsMaze,INFORMATION,6,240,95,True
2025-12-18 17:29:09,PhysicsMaze,INFORMATION,7,350,200,True
2025-12-18 17:29:09,PhysicsMaze,INFORMATION,8,500,110,True
2025-12-18 17:29:10,PhysicsMaze,INFORMATION,9,440,200,True
2025-12-18 17:29:10,PhysicsMaze,INFORMATION,10,1030,110,True
2025-12-18 17:29:12,PhysicsMaze,INFORMATION,11,470,140,True
2025-12-18 17:29:12,PhysicsMaze,INFORMATION,12,660,200,True
2025-12-18 17:29:12,PhysicsMaze,INFORMATION,13,460,60,True
2025-12-18 17:29:13,PhysicsMaze,INFORMATION,14,590,105,True
2025-12-18 17:29:13,PhysicsMaze,INFORMATION,15,620,75,True
2025-12-18 17:29:13,PhysicsMaze,INFORMATION,16,90,40,True
2025-12-18 17:29:13,PhysicsMaze,INFORMATION,17,70,55,True
2025-12-18 17:29:14,PhysicsMaze,INFORMATION,18,70,170,True
2025-12-18 17:29:14,PhysicsMaze,INFORMATION,19,50,80,True
2025-12-18 17:29:15,PhysicsMaze,INFORMATION,20,370,75,True
2025-12-18 17:29:15,PhysicsMaze,INFORMATION,21,250,30,True
2025-12-18 17:29:16,PhysicsMaze,INFORMATION,22,140,200,True
2025-12-18 17:29:18,PhysicsMaze,INFORMATION,23,70,200,True
2025-12-18 17:29:18,PhysicsMaze,INFORMATION,24,110,35,True
2025-12-18 17:29:18,PhysicsMaze,INFORMATION,25,320,55,True
2025-12-18 17:29:18,PhysicsMaze,INFORMATION,26,80,20,True
2025-12-18 17:29:18,PhysicsMaze,INFORMATION,27,340,50,True
2025-12-18 17:29:19,PhysicsMaze,INFORMATION,28,280,40,True
2025-12-18 17:29:19,PhysicsMaze,INFORMATION,29,440,55,True
2025-12-18 17:29:19,PhysicsMaze,INFORMATION,30,490,75,True
2025-12-18 17:29:20,PhysicsMaze,INFORMATION,31,240,60,True
2025-12-18 17:29:20,PhysicsMaze,INFORMATION,32,310,65,True
2025-12-18 17:29:20,PhysicsMaze,INFORMATION,33,630,85,True
2025-12-18 17:29:20,PhysicsMaze,INFORMATION,34,40,25,True
2025-12-18 17:29:21,PhysicsMaze,INFORMATION,35,440,200,True
2025-12-18 17:29:22,PhysicsMaze,INFORMATION,36,570,140,True
2025-12-18 17:29:23,PhysicsMaze,INFORMATION,37,70,200,True
2025-12-18 17:29:24,PhysicsMaze,INFORMATION,38,230,35,True
2025-12-18 17:29:25,PhysicsMaze,INFORMATION,39,160,200,True
2025-12-18 17:29:26,PhysicsMaze,INFORMATION,40,40,85,True
2025-12-18 17:29:26,PhysicsMaze,INFORMATION,41,80,110,True
2025-12-18 17:29:27,PhysicsMaze,INFORMATION,42,130,35,True
2025-12-18 17:29:28,PhysicsMaze,INFORMATION,43,120,200,True
2025-12-18 17:29:28,PhysicsMaze,INFORMATION,44,180,30,True
2025-12-18 17:29:28,PhysicsMaze,INFORMATION,45,300,55,True
2025-12-18 17:29:30,PhysicsMaze,INFORMATION,46,540,200,True
2025-12-18 17:29:30,PhysicsMaze,INFORMATION,47,340,40,True
2025-12-18 17:29:31,PhysicsMaze,INFORMATION,48,520,200,True
2025-12-18 17:29:31,PhysicsMaze,INFORMATION,49,380,50,True
2025-12-18 17:29:31,PhysicsMaze,INFORMATION,50,320,45,True
2025-12-18 17:29:31,PhysicsMaze,INFORMATION,51,620,80,True
2025-12-18 17:29:31,PhysicsMaze,INFORMATION,52,50,55,True
2025-12-18 17:29:31,PhysicsMaze,INFORMATION,53,500,60,True
2025-12-18 17:29:32,PhysicsMaze,INFORMATION,54,480,70,True
2025-12-18 17:29:32,PhysicsMaze,INFORMATION,55,290,65,True
2025-12-18 17:29:32,PhysicsMaze,INFORMATION,56,400,60,True
2025-12-18 17:29:33,PhysicsMaze,INFORMATION,57,810,200,True
2025-12-18 17:29:33,PhysicsMaze,INFORMATION,58,190,35,True
2025-12-18 17:29:34,PhysicsMaze,INFORMATION,59,710,90,True
2025-12-18 17:29:34,PhysicsMaze,INFORMATION,60,690,110,True
2025-12-18 17:29:35,PhysicsMaze,INFORMATION,61,870,140,True
2025-12-18 17:29:35,PhysicsMaze,INFORMATION,62,30,30,True
2025-12-18 17:29:36,PhysicsMaze,INFORMATION,63,130,55,True
2025-12-18 17:29:36,PhysicsMaze,INFORMATION,64,150,35,True
2025-12-18 17:29:37,PhysicsMaze,INFORMATION,65,240,200,True
2025-12-18 17:29:38,PhysicsMaze,INFORMATION,66,190,120,True
2025-12-18 17:29:38,PhysicsMaze,INFORMATION,67,660,65,True
2025-12-18 17:29:38,PhysicsMaze,INFORMATION,68,150,35,True
2025-12-18 17:29:39,PhysicsMaze,INFORMATION,69,290,200,True
2025-12-18 17:29:39,PhysicsMaze,INFORMATION,70,280,80,True
2025-12-18 17:29:39,PhysicsMaze,INFORMATION,71,430,60,True
2025-12-18 17:29:40,PhysicsMaze,INFORMATION,72,30,40,True
2025-12-18 17:29:40,PhysicsMaze,INFORMATION,73,420,110,True
2025-12-18 17:29:41,PhysicsMaze,INFORMATION,74,280,80,True
2025-12-18 17:29:41,PhysicsMaze,INFORMATION,75,460,60,True
2025-12-18 17:29:41,PhysicsMaze,INFORMATION,76,240,45,True
2025-12-18 17:29:42,PhysicsMaze,INFORMATION,77,380,200,True
2025-12-18 17:29:43,PhysicsMaze,INFORMATION,78,10,200,True
2025-12-18 17:29:43,PhysicsMaze,INFORMATION,79,90,40,True
2025-12-18 17:29:43,PhysicsMaze,INFORMATION,80,190,30,True
2025-12-18 17:29:45,PhysicsMaze,INFORMATION,81,80,200,True
2025-12-18 17:29:45,PhysicsMaze,INFORMATION,82,560,200,True
2025-12-18 17:29:47,PhysicsMaze,INFORMATION,83,620,200,True
2025-12-18 17:29:47,PhysicsMaze,INFORMATION,84,110,40,True
2025-12-18 17:29:47,PhysicsMaze,INFORMATION,85,200,50,True
2025-12-18 17:29:48,PhysicsMaze,INFORMATION,86,70,40,True
2025-12-18 17:29:49,PhysicsMaze,INFORMATION,87,70,165,True
2025-12-18 17:29:49,PhysicsMaze,INFORMATION,88,20,35,True
2025-12-18 17:29:49,PhysicsMaze,INFORMATION,89,370,55,True
2025-12-18 17:29:49,PhysicsMaze,INFORMATION,90,390,45,True
2025-12-18 17:29:50,PhysicsMaze,INFORMATION,91,520,60,True
2025-12-18 17:29:50,PhysicsMaze,INFORMATION,92,90,35,True
2025-12-18 17:29:50,PhysicsMaze,INFORMATION,93,250,80,True
2025-12-18 17:29:50,PhysicsMaze,INFORMATION,94,80,25,True
2025-12-18 17:29:51,PhysicsMaze,INFORMATION,95,170,25,True
2025-12-18 17:29:51,PhysicsMaze,INFORMATION,96,60,60,True
2025-12-18 17:29:51,PhysicsMaze,INFORMATION,97,240,50,True
2025-12-18 17:29:51,PhysicsMaze,INFORMATION,98,520,55,True
2025-12-18 17:29:51,PhysicsMaze,INFORMATION,99,120,45,True
2025-12-18 17:29:52,PhysicsMaze,INFORMATION,100,270,125,True
2025-12-18 17:29:52,RelativityMaze,QUANTUM,1,620,66,True
2025-12-18 17:29:53,RelativityMaze,QUANTUM,2,290,43,True
2025-12-18 17:29:54,RelativityMaze,QUANTUM,3,320,130,True
2025-12-18 17:29:54,RelativityMaze,QUANTUM,4,40,10,True
2025-12-18 17:29:54,RelativityMaze,QUANTUM,5,50,11,True
2025-12-18 17:29:54,RelativityMaze,QUANTUM,6,90,10,True
2025-12-18 17:29:54,RelativityMaze,QUANTUM,7,180,44,True
2025-12-18 17:29:54,RelativityMaze,QUANTUM,8,70,9,True
2025-12-18 17:29:54,RelativityMaze,QUANTUM,9,110,15,True
2025-12-18 17:29:54,RelativityMaze,QUANTUM,10,270,40,True
2025-12-18 17:29:55,RelativityMaze,QUANTUM,11,340,60,True
2025-12-18 17:29:55,RelativityMaze,QUANTUM,12,50,44,True
2025-12-18 17:29:55,RelativityMaze,QUANTUM,13,40,8,True
2025-12-18 17:29:55,RelativityMaze,QUANTUM,14,140,17,True
2025-12-18 17:29:55,RelativityMaze,QUANTUM,15,280,46,True
2025-12-18 17:29:55,RelativityMaze,QUANTUM,16,80,9,True
2025-12-18 17:29:55,RelativityMaze,QUANTUM,17,170,28,True
2025-12-18 17:29:55,RelativityMaze,QUANTUM,18,80,12,True
2025-12-18 17:29:55,RelativityMaze,QUANTUM,19,50,8,True
2025-12-18 17:29:56,RelativityMaze,QUANTUM,20,120,101,True
2025-12-18 17:29:56,RelativityMaze,QUANTUM,21,50,7,True
2025-12-18 17:29:56,RelativityMaze,QUANTUM,22,40,6,True
2025-12-18 17:29:56,RelativityMaze,QUANTUM,23,490,91,True
2025-12-18 17:29:56,RelativityMaze,QUANTUM,24,70,14,True
2025-12-18 17:29:57,RelativityMaze,QUANTUM,25,310,42,True
2025-12-18 17:29:57,RelativityMaze,QUANTUM,26,300,53,True
2025-12-18 17:29:57,RelativityMaze,QUANTUM,27,150,17,True
2025-12-18 17:29:57,RelativityMaze,QUANTUM,28,340,58,True
2025-12-18 17:29:57,RelativityMaze,QUANTUM,29,300,38,True
2025-12-18 17:29:57,RelativityMaze,QUANTUM,30,180,27,True
2025-12-18 17:29:57,RelativityMaze,QUANTUM,31,90,13,True
2025-12-18 17:29:57,RelativityMaze,QUANTUM,32,70,9,True
2025-12-18 17:29:57,RelativityMaze,QUANTUM,33,130,16,True
2025-12-18 17:29:58,RelativityMaze,QUANTUM,34,910,115,True
2025-12-18 17:29:58,RelativityMaze,QUANTUM,35,90,15,True
2025-12-18 17:29:58,RelativityMaze,QUANTUM,36,200,23,True
2025-12-18 17:29:58,RelativityMaze,QUANTUM,37,40,12,True
2025-12-18 17:29:58,RelativityMaze,QUANTUM,38,10,8,True
2025-12-18 17:29:58,RelativityMaze,QUANTUM,39,30,5,True
2025-12-18 17:29:58,RelativityMaze,QUANTUM,40,20,13,True
2025-12-18 17:29:58,RelativityMaze,QUANTUM,41,60,8,True
2025-12-18 17:29:58,RelativityMaze,QUANTUM,42,30,5,True
2025-12-18 17:29:58,RelativityMaze,QUANTUM,43,60,9,True
2025-12-18 17:29:58,RelativityMaze,QUANTUM,44,220,37,True
2025-12-18 17:29:58,RelativityMaze,QUANTUM,45,80,11,True
2025-12-18 17:29:59,RelativityMaze,QUANTUM,46,330,43,True
2025-12-18 17:29:59,RelativityMaze,QUANTUM,47,50,10,True
2025-12-18 17:29:59,RelativityMaze,QUANTUM,48,70,11,True
2025-12-18 17:29:59,RelativityMaze,QUANTUM,49,690,71,True
2025-12-18 17:29:59,RelativityMaze,QUANTUM,50,90,12,True
2025-12-18 17:30:00,RelativityMaze,QUANTUM,51,390,69,True
2025-12-18 17:30:00,RelativityMaze,QUANTUM,52,610,72,True
2025-12-18 17:30:00,RelativityMaze,QUANTUM,53,40,7,True
2025-12-18 17:30:00,RelativityMaze,QUANTUM,54,80,12,True
2025-12-18 17:30:00,RelativityMaze,QUANTUM,55,170,62,True
2025-12-18 17:30:01,RelativityMaze,QUANTUM,56,330,118,True
2025-12-18 17:30:01,RelativityMaze,QUANTUM,57,70,11,True
2025-12-18 17:30:01,RelativityMaze,QUANTUM,58,300,33,True
2025-12-18 17:30:01,RelativityMaze,QUANTUM,59,50,10,True
2025-12-18 17:30:02,RelativityMaze,QUANTUM,60,120,200,True
2025-12-18 17:30:03,RelativityMaze,QUANTUM,61,120,34,True
2025-12-18 17:30:03,RelativityMaze,QUANTUM,62,30,24,True
2025-12-18 17:30:03,RelativityMaze,QUANTUM,63,110,20,True
2025-12-18 17:30:03,RelativityMaze,QUANTUM,64,410,67,True
2025-12-18 17:30:03,RelativityMaze,QUANTUM,65,80,14,True
2025-12-18 17:30:03,RelativityMaze,QUANTUM,66,50,8,True
2025-12-18 17:30:04,RelativityMaze,QUANTUM,67,180,146,True
2025-12-18 17:30:04,RelativityMaze,QUANTUM,68,310,42,True
2025-12-18 17:30:04,RelativityMaze,QUANTUM,69,140,52,True
2025-12-18 17:30:06,RelativityMaze,QUANTUM,70,430,200,True
2025-12-18 17:30:06,RelativityMaze,QUANTUM,71,370,50,True
2025-12-18 17:30:06,RelativityMaze,QUANTUM,72,70,23,True
2025-12-18 17:30:06,RelativityMaze,QUANTUM,73,70,9,True
2025-12-18 17:30:06,RelativityMaze,QUANTUM,74,340,76,True
2025-12-18 17:30:07,RelativityMaze,QUANTUM,75,270,51,True
2025-12-18 17:30:07,RelativityMaze,QUANTUM,76,30,8,True
2025-12-18 17:30:07,RelativityMaze,QUANTUM,77,100,23,True
2025-12-18 17:30:07,RelativityMaze,QUANTUM,78,180,54,True
2025-12-18 17:30:07,RelativityMaze,QUANTUM,79,160,50,True
2025-12-18 17:30:07,RelativityMaze,QUANTUM,80,680,80,True
2025-12-18 17:30:08,RelativityMaze,QUANTUM,81,170,18,True
2025-12-18 17:30:08,RelativityMaze,QUANTUM,82,100,13,True
2025-12-18 17:30:08,RelativityMaze,QUANTUM,83,330,48,True
2025-12-18 17:30:08,RelativityMaze,QUANTUM,84,40,8,True
2025-12-18 17:30:08,RelativityMaze,QUANTUM,85,370,54,True
2025-12-18 17:30:08,RelativityMaze,QUANTUM,86,330,57,True
2025-12-18 17:30:08,RelativityMaze,QUANTUM,87,130,21,True
2025-12-18 17:30:08,RelativityMaze,QUANTUM,88,60,7,True
2025-12-18 17:30:08,RelativityMaze,QUANTUM,89,110,17,True
2025-12-18 17:30:08,RelativityMaze,QUANTUM,90,380,42,True
2025-12-18 17:30:08,RelativityMaze,QUANTUM,91,320,48,True
2025-12-18 17:30:09,RelativityMaze,QUANTUM,92,130,15,True
2025-12-18 17:30:09,RelativityMaze,QUANTUM,93,90,67,True
2025-12-18 17:30:09,RelativityMaze,QUANTUM,94,90,13,True
2025-12-18 17:30:09,RelativityMaze,QUANTUM,95,10,6,True
2025-12-18 17:30:09,RelativityMaze,QUANTUM,96,30,11,True
2025-12-18 17:30:09,RelativityMaze,QUANTUM,97,70,15,True
2025-12-18 17:30:09,RelativityMaze,QUANTUM,98,110,15,True
2025-12-18 17:30:09,RelativityMaze,QUANTUM,99,160,25,True
2025-12-18 17:30:09,RelativityMaze,QUANTUM,100,110,14,True
2025-12-18 17:30:09,RelativityMaze,PHYSICS,1,60,9,True
2025-12-18 17:30:10,RelativityMaze,PHYSICS,2,290,43,True
2025-12-18 17:30:11,RelativityMaze,PHYSICS,3,330,200,True
2025-12-18 17:30:11,RelativityMaze,PHYSICS,4,40,6,True
2025-12-18 17:30:11,RelativityMaze,PHYSICS,5,70,9,True
2025-12-18 17:30:11,RelativityMaze,PHYSICS,6,140,19,True
2025-12-18 17:30:12,RelativityMaze,PHYSICS,7,510,55,True
2025-12-18 17:30:12,RelativityMaze,PHYSICS,8,40,11,True
2025-12-18 17:30:12,RelativityMaze,PHYSICS,9,40,10,True
2025-12-18 17:30:13,RelativityMaze,PHYSICS,10,830,90,True
2025-12-18 17:30:13,RelativityMaze,PHYSICS,11,390,91,True
2025-12-18 17:30:13,RelativityMaze,PHYSICS,12,80,13,True
2025-12-18 17:30:13,RelativityMaze,PHYSICS,13,90,11,True
2025-12-18 17:30:14,RelativityMaze,PHYSICS,14,130,16,True
2025-12-18 17:30:14,RelativityMaze,PHYSICS,15,460,55,True
2025-12-18 17:30:14,RelativityMaze,PHYSICS,16,70,9,True
2025-12-18 17:30:14,RelativityMaze,PHYSICS,17,90,14,True
2025-12-18 17:30:14,RelativityMaze,PHYSICS,18,80,12,True
2025-12-18 17:30:15,RelativityMaze,PHYSICS,19,270,39,True
2025-12-18 17:30:16,RelativityMaze,PHYSICS,20,120,101,True
2025-12-18 17:30:16,RelativityMaze,PHYSICS,21,90,11,True
2025-12-18 17:30:16,RelativityMaze,PHYSICS,22,50,10,True
2025-12-18 17:30:16,RelativityMaze,PHYSICS,23,420,80,True
2025-12-18 17:30:17,RelativityMaze,PHYSICS,24,120,19,True
2025-12-18 17:30:17,RelativityMaze,PHYSICS,25,260,62,True
2025-12-18 17:30:17,RelativityMaze,PHYSICS,26,200,30,True
2025-12-18 17:30:17,RelativityMaze,PHYSICS,27,150,19,True
2025-12-18 17:30:18,RelativityMaze,PHYSICS,28,250,56,True
2025-12-18 17:30:18,RelativityMaze,PHYSICS,29,230,34,True
2025-12-18 17:30:19,RelativityMaze,PHYSICS,30,1080,200,True
2025-12-18 17:30:20,RelativityMaze,PHYSICS,31,100,19,True
2025-12-18 17:30:20,RelativityMaze,PHYSICS,32,100,21,True
2025-12-18 17:30:21,RelativityMaze,PHYSICS,33,130,200,True
2025-12-18 17:30:22,RelativityMaze,PHYSICS,34,120,41,True
2025-12-18 17:30:22,RelativityMaze,PHYSICS,35,70,12,True
2025-12-18 17:30:22,RelativityMaze,PHYSICS,36,360,37,True
2025-12-18 17:30:22,RelativityMaze,PHYSICS,37,70,10,True
2025-12-18 17:30:22,RelativityMaze,PHYSICS,38,80,12,True
2025-12-18 17:30:23,RelativityMaze,PHYSICS,39,90,98,True
2025-12-18 17:30:23,RelativityMaze,PHYSICS,40,20,13,True
2025-12-18 17:30:23,RelativityMaze,PHYSICS,41,120,18,True
2025-12-18 17:30:23,RelativityMaze,PHYSICS,42,20,8,True
2025-12-18 17:30:23,RelativityMaze,PHYSICS,43,60,9,True
2025-12-18 17:30:24,RelativityMaze,PHYSICS,44,340,30,True
2025-12-18 17:30:24,RelativityMaze,PHYSICS,45,80,11,True
2025-12-18 17:30:24,RelativityMaze,PHYSICS,46,210,36,True
2025-12-18 17:30:24,RelativityMaze,PHYSICS,47,100,12,True
2025-12-18 17:30:24,RelativityMaze,PHYSICS,48,30,9,True
2025-12-18 17:30:25,RelativityMaze,PHYSICS,49,620,71,True
2025-12-18 17:30:25,RelativityMaze,PHYSICS,50,90,20,True
2025-12-18 17:30:25,RelativityMaze,PHYSICS,51,430,51,True
2025-12-18 17:30:27,RelativityMaze,PHYSICS,52,30,200,True
2025-12-18 17:30:27,RelativityMaze,PHYSICS,53,60,11,True
2025-12-18 17:30:27,RelativityMaze,PHYSICS,54,50,9,True
2025-12-18 17:30:27,RelativityMaze,PHYSICS,55,130,15,True
2025-12-18 17:30:27,RelativityMaze,PHYSICS,56,290,34,True
2025-12-18 17:30:27,RelativityMaze,PHYSICS,57,90,15,True
2025-12-18 17:30:28,RelativityMaze,PHYSICS,58,560,77,True
2025-12-18 17:30:28,RelativityMaze,PHYSICS,59,170,56,True
2025-12-18 17:30:30,RelativityMaze,PHYSICS,60,120,200,True
2025-12-18 17:30:30,RelativityMaze,PHYSICS,61,120,37,True
2025-12-18 17:30:30,RelativityMaze,PHYSICS,62,120,13,True
2025-12-18 17:30:30,RelativityMaze,PHYSICS,63,130,17,True
2025-12-18 17:30:32,RelativityMaze,PHYSICS,64,600,200,True
2025-12-18 17:30:32,RelativityMaze,PHYSICS,65,90,24,True
2025-12-18 17:30:32,RelativityMaze,PHYSICS,66,30,6,True
2025-12-18 17:30:33,RelativityMaze,PHYSICS,67,280,193,True
2025-12-18 17:30:33,RelativityMaze,PHYSICS,68,660,69,True
2025-12-18 17:30:34,RelativityMaze,PHYSICS,69,90,11,True
2025-12-18 17:30:34,RelativityMaze,PHYSICS,70,990,102,True
2025-12-18 17:30:35,RelativityMaze,PHYSICS,71,150,41,True
2025-12-18 17:30:35,RelativityMaze,PHYSICS,72,90,23,True
2025-12-18 17:30:35,RelativityMaze,PHYSICS,73,90,13,True
2025-12-18 17:30:36,RelativityMaze,PHYSICS,74,1010,102,True
2025-12-18 17:30:36,RelativityMaze,PHYSICS,75,70,12,True
2025-12-18 17:30:36,RelativityMaze,PHYSICS,76,430,37,True
2025-12-18 17:30:36,RelativityMaze,PHYSICS,77,100,23,True
2025-12-18 17:30:36,RelativityMaze,PHYSICS,78,80,13,True
2025-12-18 17:30:37,RelativityMaze,PHYSICS,79,690,81,True
2025-12-18 17:30:38,RelativityMaze,PHYSICS,80,450,200,True
2025-12-18 17:30:39,RelativityMaze,PHYSICS,81,100,16,True
2025-12-18 17:30:39,RelativityMaze,PHYSICS,82,340,40,True
2025-12-18 17:30:39,RelativityMaze,PHYSICS,83,380,55,True
2025-12-18 17:30:40,RelativityMaze,PHYSICS,84,300,61,True
2025-12-18 17:30:40,RelativityMaze,PHYSICS,85,460,61,True
2025-12-18 17:30:41,RelativityMaze,PHYSICS,86,490,83,True
2025-12-18 17:30:41,RelativityMaze,PHYSICS,87,60,10,True
2025-12-18 17:30:41,RelativityMaze,PHYSICS,88,60,7,True
2025-12-18 17:30:41,RelativityMaze,PHYSICS,89,70,14,True
2025-12-18 17:30:41,RelativityMaze,PHYSICS,90,300,42,True
2025-12-18 17:30:42,RelativityMaze,PHYSICS,91,360,49,True
2025-12-18 17:30:42,RelativityMaze,PHYSICS,92,110,17,True
2025-12-18 17:30:42,RelativityMaze,PHYSICS,93,30,14,True
2025-12-18 17:30:43,RelativityMaze,PHYSICS,94,570,64,True
2025-12-18 17:30:43,RelativityMaze,PHYSICS,95,20,6,True
2025-12-18 17:30:43,RelativityMaze,PHYSICS,96,10,10,True
2025-12-18 17:30:43,RelativityMaze,PHYSICS,97,90,14,True
2025-12-18 17:30:43,RelativityMaze,PHYSICS,98,70,8,True
2025-12-18 17:30:43,RelativityMaze,PHYSICS,99,120,17,True
2025-12-18 17:30:43,RelativityMaze,PHYSICS,100,100,15,True
2025-12-18 17:30:45,RelativityMaze,RELATIVITY,1,230,185,True
2025-12-18 17:30:45,RelativityMaze,RELATIVITY,2,290,43,True
2025-12-18 17:30:45,RelativityMaze,RELATIVITY,3,380,75,True
2025-12-18 17:30:45,RelativityMaze,RELATIVITY,4,60,7,True
2025-12-18 17:30:45,RelativityMaze,RELATIVITY,5,60,8,True
2025-12-18 17:30:46,RelativityMaze,RELATIVITY,6,280,36,True
2025-12-18 17:30:46,RelativityMaze,RELATIVITY,7,90,13,True
2025-12-18 17:30:46,RelativityMaze,RELATIVITY,8,70,9,True
2025-12-18 17:30:46,RelativityMaze,RELATIVITY,9,350,46,True
2025-12-18 17:30:46,RelativityMaze,RELATIVITY,10,270,40,True
2025-12-18 17:30:46,RelativityMaze,RELATIVITY,11,420,63,True
2025-12-18 17:30:46,RelativityMaze,RELATIVITY,12,70,13,True
2025-12-18 17:30:46,RelativityMaze,RELATIVITY,13,110,15,True
2025-12-18 17:30:46,RelativityMaze,RELATIVITY,14,140,17,True
2025-12-18 17:30:47,RelativityMaze,RELATIVITY,15,290,38,True
2025-12-18 17:30:47,RelativityMaze,RELATIVITY,16,80,9,True
2025-12-18 17:30:47,RelativityMaze,RELATIVITY,17,50,16,True
2025-12-18 17:30:47,RelativityMaze,RELATIVITY,18,80,12,True
2025-12-18 17:30:47,RelativityMaze,RELATIVITY,19,50,8,True
2025-12-18 17:30:48,RelativityMaze,RELATIVITY,20,120,101,True
2025-12-18 17:30:48,RelativityMaze,RELATIVITY,21,100,13,True
2025-12-18 17:30:48,RelativityMaze,RELATIVITY,22,40,6,True
2025-12-18 17:30:48,RelativityMaze,RELATIVITY,23,590,84,True
2025-12-18 17:30:48,RelativityMaze,RELATIVITY,24,70,14,True
2025-12-18 17:30:49,RelativityMaze,RELATIVITY,25,420,200,True
